"349190600","BIELSKO-BIA£A","2004","01",5.7,"",-1.1,"",-13.8,"",-6.1,"",-3.5,"",-19.3,"",54.7,"",8.5,"","11","",.0,"8",37,"",26,"",2,"",23,"",4,"",0,"",4,"",30,"",0,"",0,"",5,"",3,"",0,"",9,"",0,"",0,"",0,"",0,""
"349190600","BIELSKO-BIA£A","2004","02",13.8,"",3.3,"",-15.8,"",-2.4,"",.4,"",-20.1,"",97.8,"",21.2,"","23","",.0,"8",38,"",22,"",6,"",19,"",2,"",0,"",5,"",27,"",0,"",1,"",4,"",3,"",3,"",7,"",0,"",0,"",0,"",0,""
"349190600","BIELSKO-BIA£A","2004","03",21.0,"",6.7,"",-15.5,"",-.4,"",3.1,"",-17.5,"",98.3,"",27.0,"","25","",.0,"8",49,"",21,"",6,"",10,"",1,"",0,"",6,"",27,"",0,"",0,"",2,"",0,"",4,"",2,"",0,"",0,"",1,"",0,""
"349190600","BIELSKO-BIA£A","2004","04",20.3,"",13.8,"",-2.0,"",4.9,"",9.2,"",-3.0,"",48.3,"",11.8,"","11","",.0,"8",0,"",0,"",15,"",0,"",0,"",0,"",2,"",19,"",0,"",0,"",0,"",0,"",6,"",1,"",0,"",1,"",17,"",3,""
"349190600","BIELSKO-BIA£A","2004","05",23.5,"",16.7,"",.7,"",7.6,"",11.8,"",.4,"",89.1,"",19.7,"","02","",.0,"8",0,"",0,"",20,"",1,"",1,"",0,"",0,"",16,"",0,"",0,"",0,"",0,"",1,"",1,"",0,"",5,"",20,"",0,""
"349190600","BIELSKO-BIA£A","2004","06",25.6,"",20.6,"",9.1,"",11.6,"",15.7,"",8.2,"",133.4,"",33.3,"","10","",.0,"8",0,"",0,"",18,"",0,"",0,"",0,"",2,"",13,"",0,"",0,"",0,"",0,"",0,"",2,"",0,"",7,"",13,"",0,""
"349190600","BIELSKO-BIA£A","2004","07",29.6,"",22.4,"",8.2,"",13.2,"",17.4,"",7.3,"",110.9,"",20.0,"","29","",.0,"8",0,"",0,"",21,"",0,"",0,"",0,"",0,"",18,"",0,"",0,"",0,"",0,"",1,"",0,"",0,"",7,"",12,"",0,""
"349190600","BIELSKO-BIA£A","2004","08",31.1,"",23.7,"",8.1,"",13.5,"",18.3,"",6.7,"",79.6,"",22.2,"","14","",.0,"8",0,"",0,"",14,"",0,"",0,"",0,"",1,"",17,"",0,"",0,"",0,"",0,"",0,"",2,"",0,"",4,"",23,"",0,""
"349190600","BIELSKO-BIA£A","2004","09",25.4,"",18.5,"",3.1,"",9.1,"",13.6,"",2.4,"",54.6,"",25.7,"","15","",.0,"8",0,"",0,"",9,"",0,"",0,"",0,"",0,"",13,"",0,"",0,"",0,"",0,"",0,"",5,"",0,"",1,"",20,"",0,""
"349190600","BIELSKO-BIA£A","2004","10",22.9,"",16.0,"",-.1,"",7.7,"",11.3,"",-1.0,"",54.1,"",23.1,"","31","",.0,"8",0,"",0,"",9,"",0,"",0,"",0,"",4,"",23,"",0,"",0,"",0,"",0,"",1,"",2,"",0,"",0,"",18,"",3,""
